 04-03-17,00:00:37,2.223530E+2
 04-03-17,00:01:37,2.225390E+2
 04-03-17,00:02:38,2.226390E+2
 04-03-17,00:03:38,2.227280E+2
 04-03-17,00:04:38,2.229190E+2
 04-03-17,00:05:38,2.230080E+2
 04-03-17,00:06:38,2.231070E+2
 04-03-17,00:07:38,2.232980E+2
 04-03-17,00:08:38,2.233970E+2
 04-03-17,00:09:39,2.234800E+2
 04-03-17,00:10:39,2.236740E+2
 04-03-17,00:11:39,2.237640E+2
 04-03-17,00:12:39,2.238570E+2
 04-03-17,00:13:39,2.239440E+2
 04-03-17,00:14:39,2.241330E+2
 04-03-17,00:15:40,2.242250E+2
 04-03-17,00:16:40,2.243130E+2
 04-03-17,00:17:40,2.245050E+2
 04-03-17,00:18:40,2.245970E+2
 04-03-17,00:19:40,2.246820E+2
 04-03-17,00:20:40,2.248550E+2
 04-03-17,00:21:40,2.249550E+2
 04-03-17,00:22:41,2.250430E+2
 04-03-17,00:23:41,2.252230E+2
 04-03-17,00:24:41,2.253150E+2
 04-03-17,00:25:41,2.254100E+2
 04-03-17,00:26:41,2.254870E+2
 04-03-17,00:27:42,2.256730E+2
 04-03-17,00:28:42,2.257700E+2
 04-03-17,00:29:42,2.258590E+2
 04-03-17,00:30:42,2.260410E+2
 04-03-17,00:31:42,2.261340E+2
 04-03-17,00:32:42,2.262320E+2
 04-03-17,00:33:42,2.264080E+2
 04-03-17,00:34:43,2.265020E+2
 04-03-17,00:35:43,2.265890E+2
 04-03-17,00:36:43,2.267730E+2
 04-03-17,00:37:43,2.268630E+2
 04-03-17,00:38:43,2.269410E+2
 04-03-17,00:39:43,2.270400E+2
 04-03-17,00:40:44,2.272180E+2
 04-03-17,00:41:44,2.272990E+2
 04-03-17,00:42:44,2.273980E+2
 04-03-17,00:43:44,2.275680E+2
 04-03-17,00:44:45,2.276540E+2
 04-03-17,00:45:45,2.277460E+2
 04-03-17,00:46:45,2.279210E+2
 04-03-17,00:47:45,2.280130E+2
 04-03-17,00:48:45,2.280970E+2
 04-03-17,00:49:46,2.282670E+2
 04-03-17,00:50:46,2.283570E+2
 04-03-17,00:51:46,2.284510E+2
 04-03-17,00:52:46,2.285350E+2
 04-03-17,00:53:46,2.287070E+2
 04-03-17,00:54:47,2.287970E+2
 04-03-17,00:55:46,2.288800E+2
 04-03-17,00:56:47,2.290510E+2
 04-03-17,00:57:47,2.291470E+2
 04-03-17,00:58:47,2.292230E+2
 04-03-17,00:59:47,2.293940E+2
 04-03-17,01:00:47,2.294900E+2
 04-03-17,01:01:47,2.295640E+2
 04-03-17,01:02:47,2.297310E+2
 04-03-17,01:03:48,2.298160E+2
 04-03-17,01:04:48,2.298980E+2
 04-03-17,01:05:48,2.299860E+2
 04-03-17,01:06:48,2.301640E+2
 04-03-17,01:07:48,2.302420E+2
 04-03-17,01:08:49,2.303250E+2
 04-03-17,01:09:49,2.304940E+2
 04-03-17,01:10:49,2.305690E+2
 04-03-17,01:11:49,2.306490E+2
 04-03-17,01:12:49,2.308210E+2
 04-03-17,01:13:49,2.308970E+2
 04-03-17,01:14:49,2.309820E+2
 04-03-17,01:15:50,2.311500E+2
 04-03-17,01:16:50,2.312400E+2
 04-03-17,01:17:50,2.313140E+2
 04-03-17,01:18:50,2.313920E+2
 04-03-17,01:19:50,2.315690E+2
 04-03-17,01:20:50,2.316450E+2
 04-03-17,01:21:51,2.317340E+2
 04-03-17,01:22:51,2.319080E+2
 04-03-17,01:23:51,2.319810E+2
 04-03-17,01:24:51,2.320560E+2
 04-03-17,01:25:51,2.322430E+2
 04-03-17,01:26:51,2.323050E+2
 04-03-17,01:27:52,2.324000E+2
 04-03-17,01:28:52,2.325540E+2
 04-03-17,01:29:52,2.326460E+2
 04-03-17,01:30:52,2.327220E+2
 04-03-17,01:31:52,2.328060E+2
 04-03-17,01:32:52,2.329670E+2
 04-03-17,01:33:52,2.330440E+2
 04-03-17,01:34:53,2.331420E+2
