 04-09-17,00:00:40,1.016620E-13
 04-09-17,00:01:40,1.016620E-13
 04-09-17,00:02:41,1.016650E-13
 04-09-17,00:03:41,1.016950E-13
 04-09-17,00:04:41,1.016390E-13
 04-09-17,00:05:41,1.016380E-13
 04-09-17,00:06:41,1.016640E-13
 04-09-17,00:07:42,1.016400E-13
 04-09-17,00:08:42,1.016610E-13
 04-09-17,00:09:42,1.016300E-13
 04-09-17,00:10:42,1.016160E-13
 04-09-17,00:11:42,1.016520E-13
 04-09-17,00:12:42,1.016600E-13
 04-09-17,00:13:42,1.016910E-13
 04-09-17,00:14:42,1.015990E-13
 04-09-17,00:15:42,1.016360E-13
 04-09-17,00:16:43,1.016750E-13
 04-09-17,00:17:43,1.016480E-13
 04-09-17,00:18:43,1.016880E-13
 04-09-17,00:19:43,1.016160E-13
 04-09-17,00:20:43,1.016600E-13
 04-09-17,00:21:43,1.016290E-13
 04-09-17,00:22:43,1.016510E-13
 04-09-17,00:23:44,1.016280E-13
 04-09-17,00:24:44,1.016320E-13
 04-09-17,00:25:44,1.015930E-13
 04-09-17,00:26:44,1.016090E-13
 04-09-17,00:27:44,1.015920E-13
 04-09-17,00:28:44,1.016240E-13
 04-09-17,00:29:44,1.015720E-13
 04-09-17,00:30:44,1.016270E-13
 04-09-17,00:31:44,1.016160E-13
 04-09-17,00:32:44,1.016650E-13
 04-09-17,00:33:44,1.016420E-13
 04-09-17,00:34:45,1.015990E-13
 04-09-17,00:35:45,1.015630E-13
 04-09-17,00:36:45,1.016230E-13
 04-09-17,00:37:45,1.016210E-13
 04-09-17,00:38:45,1.015640E-13
 04-09-17,00:39:45,1.016220E-13
 04-09-17,00:40:45,1.016270E-13
 04-09-17,00:41:45,1.016030E-13
 04-09-17,00:42:45,1.016180E-13
 04-09-17,00:43:45,1.015430E-13
 04-09-17,00:44:45,1.016040E-13
 04-09-17,00:45:46,1.015780E-13
 04-09-17,00:46:46,1.015890E-13
 04-09-17,00:47:46,1.016400E-13
 04-09-17,00:48:46,1.015650E-13
 04-09-17,00:49:46,1.016070E-13
 04-09-17,00:50:46,1.015960E-13
 04-09-17,00:51:46,1.016090E-13
 04-09-17,00:52:47,1.016000E-13
 04-09-17,00:53:47,1.015590E-13
 04-09-17,00:54:47,1.016050E-13
 04-09-17,00:55:47,1.016130E-13
 04-09-17,00:56:47,1.016010E-13
 04-09-17,00:57:47,1.016160E-13
 04-09-17,00:58:47,1.016220E-13
 04-09-17,00:59:48,1.016490E-13
 04-09-17,01:00:48,1.015970E-13
 04-09-17,01:01:48,1.015990E-13
 04-09-17,01:02:48,1.015520E-13
 04-09-17,01:03:48,1.015810E-13
 04-09-17,01:04:48,1.015360E-13
 04-09-17,01:05:48,1.016160E-13
 04-09-17,01:06:48,1.016060E-13
 04-09-17,01:07:49,1.015220E-13
 04-09-17,01:08:49,1.015980E-13
 04-09-17,01:09:49,1.015820E-13
 04-09-17,01:10:49,1.015760E-13
 04-09-17,01:11:49,1.015290E-13
 04-09-17,01:12:49,1.015360E-13
 04-09-17,01:13:49,1.016010E-13
 04-09-17,01:14:50,1.015660E-13
 04-09-17,01:15:50,1.015630E-13
 04-09-17,01:16:50,1.015600E-13
 04-09-17,01:17:50,1.016080E-13
 04-09-17,01:18:50,1.016180E-13
 04-09-17,01:19:50,1.015770E-13
 04-09-17,01:20:50,1.015210E-13
 04-09-17,01:21:50,1.015580E-13
 04-09-17,01:22:50,1.015170E-13
 04-09-17,01:23:50,1.015470E-13
 04-09-17,01:24:50,1.015680E-13
 04-09-17,01:25:50,1.015900E-13
 04-09-17,01:26:51,1.015370E-13
 04-09-17,01:27:51,1.015330E-13
 04-09-17,01:28:51,1.015820E-13
 04-09-17,01:29:51,1.015520E-13
 04-09-17,01:30:51,1.015210E-13
 04-09-17,01:31:51,1.016050E-13
 04-09-17,01:32:51,1.015430E-13
 04-09-17,01:33:52,1.015560E-13
 04-09-17,01:34:52,1.015670E-13
 04-09-17,01:35:52,1.015640E-13
 04-09-17,01:36:52,1.015830E-13
 04-09-17,01:37:52,1.015630E-13
 04-09-17,01:38:52,1.015550E-13
 04-09-17,01:39:53,1.014960E-13
 04-09-17,01:40:53,1.015330E-13
 04-09-17,01:41:53,1.014940E-13
 04-09-17,01:42:53,1.015230E-13
 04-09-17,01:43:53,1.015110E-13
 04-09-17,01:44:53,1.015390E-13
 04-09-17,01:45:53,1.015450E-13
 04-09-17,01:46:54,1.015550E-13
