 05-09-17,00:00:47,Ch6,T. OVER
 05-09-17,00:01:47,Ch6,T. OVER
 05-09-17,00:02:47,Ch6,T. OVER
 05-09-17,00:03:47,Ch6,T. OVER
 05-09-17,00:04:47,Ch6,T. OVER
 05-09-17,00:05:47,Ch6,T. OVER
 05-09-17,00:06:48,Ch6,T. OVER
 05-09-17,00:07:48,Ch6,T. OVER
 05-09-17,00:08:48,Ch6,T. OVER
 05-09-17,00:09:48,Ch6,T. OVER
 05-09-17,00:10:49,Ch6,T. OVER
 05-09-17,00:11:49,Ch6,T. OVER
 05-09-17,00:12:49,Ch6,T. OVER
 05-09-17,00:13:49,Ch6,T. OVER
 05-09-17,00:14:49,Ch6,T. OVER
 05-09-17,00:15:49,Ch6,T. OVER
 05-09-17,00:16:49,Ch6,T. OVER
 05-09-17,00:17:49,Ch6,T. OVER
 05-09-17,00:18:49,Ch6,T. OVER
 05-09-17,00:19:50,Ch6,T. OVER
 05-09-17,00:20:50,Ch6,T. OVER
 05-09-17,00:21:50,Ch6,T. OVER
 05-09-17,00:22:50,Ch6,T. OVER
 05-09-17,00:23:50,Ch6,T. OVER
 05-09-17,00:24:50,Ch6,T. OVER
 05-09-17,00:25:50,Ch6,T. OVER
 05-09-17,00:26:50,Ch6,T. OVER
 05-09-17,00:27:50,Ch6,T. OVER
 05-09-17,00:28:51,Ch6,T. OVER
 05-09-17,00:29:51,Ch6,T. OVER
 05-09-17,00:30:51,Ch6,T. OVER
 05-09-17,00:31:51,Ch6,T. OVER
 05-09-17,00:32:52,Ch6,T. OVER
 05-09-17,00:33:52,Ch6,T. OVER
 05-09-17,00:34:52,Ch6,T. OVER
 05-09-17,00:35:52,Ch6,T. OVER
 05-09-17,00:36:52,Ch6,T. OVER
 05-09-17,00:37:52,Ch6,T. OVER
 05-09-17,00:38:52,Ch6,T. OVER
 05-09-17,00:39:52,Ch6,T. OVER
 05-09-17,00:40:52,Ch6,T. OVER
 05-09-17,00:41:53,Ch6,T. OVER
 05-09-17,00:42:53,Ch6,T. OVER
 05-09-17,00:43:53,Ch6,T. OVER
 05-09-17,00:44:53,Ch6,T. OVER
 05-09-17,00:45:53,Ch6,T. OVER
 05-09-17,00:46:53,Ch6,T. OVER
 05-09-17,00:47:54,Ch6,T. OVER
 05-09-17,00:48:54,Ch6,T. OVER
 05-09-17,00:49:54,Ch6,T. OVER
 05-09-17,00:50:54,Ch6,T. OVER
 05-09-17,00:51:54,Ch6,T. OVER
 05-09-17,00:52:54,Ch6,T. OVER
 05-09-17,00:53:54,Ch6,T. OVER
 05-09-17,00:54:54,Ch6,T. OVER
 05-09-17,00:55:54,Ch6,T. OVER
 05-09-17,00:56:55,Ch6,T. OVER
 05-09-17,00:57:55,Ch6,T. OVER
 05-09-17,00:58:55,Ch6,T. OVER
 05-09-17,00:59:55,Ch6,T. OVER
 05-09-17,01:00:56,Ch6,T. OVER
 05-09-17,01:01:56,Ch6,T. OVER
 05-09-17,01:02:56,Ch6,T. OVER
 05-09-17,01:03:56,Ch6,T. OVER
 05-09-17,01:04:56,Ch6,T. OVER
 05-09-17,01:05:56,Ch6,T. OVER
 05-09-17,01:06:56,Ch6,T. OVER
 05-09-17,01:07:56,Ch6,T. OVER
 05-09-17,01:08:57,Ch6,T. OVER
 05-09-17,01:09:57,Ch6,T. OVER
 05-09-17,01:10:57,Ch6,T. OVER
 05-09-17,01:11:57,Ch6,T. OVER
 05-09-17,01:12:57,Ch6,T. OVER
 05-09-17,01:13:57,Ch6,T. OVER
 05-09-17,01:14:57,Ch6,T. OVER
 05-09-17,01:15:58,Ch6,T. OVER
 05-09-17,01:16:58,Ch6,T. OVER
 05-09-17,01:17:58,Ch6,T. OVER
 05-09-17,01:18:58,Ch6,T. OVER
 05-09-17,01:19:58,Ch6,T. OVER
 05-09-17,01:20:58,Ch6,T. OVER
 05-09-17,01:21:58,Ch6,T. OVER
 05-09-17,01:22:58,Ch6,T. OVER
 05-09-17,01:23:58,Ch6,T. OVER
 05-09-17,01:24:58,Ch6,T. OVER
 05-09-17,01:25:58,Ch6,T. OVER
 05-09-17,01:26:58,Ch6,T. OVER
 05-09-17,01:27:59,Ch6,T. OVER
 05-09-17,01:28:59,Ch6,T. OVER
 05-09-17,01:29:59,Ch6,T. OVER
 05-09-17,01:30:59,Ch6,T. OVER
 05-09-17,01:31:59,Ch6,T. OVER
 05-09-17,01:32:59,Ch6,T. OVER
 05-09-17,01:33:59,Ch6,T. OVER
 05-09-17,01:34:59,Ch6,T. OVER
 05-09-17,01:35:59,Ch6,T. OVER
 05-09-17,01:36:59,Ch6,T. OVER
 05-09-17,01:37:59,Ch6,T. OVER
 05-09-17,01:38:59,Ch6,T. OVER
 05-09-17,01:40:00,Ch6,T. OVER
 05-09-17,01:41:00,Ch6,T. OVER
 05-09-17,01:42:00,Ch6,T. OVER
 05-09-17,01:43:00,Ch6,T. OVER
 05-09-17,01:44:00,Ch6,T. OVER
 05-09-17,01:45:00,Ch6,T. OVER
 05-09-17,01:46:00,Ch6,T. OVER
 05-09-17,01:47:01,Ch6,T. OVER
 05-09-17,01:48:01,Ch6,T. OVER
 05-09-17,01:49:01,Ch6,T. OVER
 05-09-17,01:50:01,Ch6,T. OVER
 05-09-17,01:51:01,Ch6,T. OVER
 05-09-17,01:52:01,Ch6,T. OVER
 05-09-17,01:53:01,Ch6,T. OVER
 05-09-17,01:54:02,Ch6,T. OVER
 05-09-17,01:55:02,Ch6,T. OVER
 05-09-17,01:56:02,Ch6,T. OVER
 05-09-17,01:57:02,Ch6,T. OVER
 05-09-17,01:58:02,Ch6,T. OVER
 05-09-17,01:59:02,Ch6,T. OVER
 05-09-17,02:00:02,Ch6,T. OVER
 05-09-17,02:01:02,Ch6,T. OVER
 05-09-17,02:02:03,Ch6,T. OVER
 05-09-17,02:03:03,Ch6,T. OVER
 05-09-17,02:04:03,Ch6,T. OVER
 05-09-17,02:05:03,Ch6,T. OVER
 05-09-17,02:06:03,Ch6,T. OVER
 05-09-17,02:07:03,Ch6,T. OVER
 05-09-17,02:08:03,Ch6,T. OVER
 05-09-17,02:09:03,Ch6,T. OVER
 05-09-17,02:10:04,Ch6,T. OVER
 05-09-17,02:11:04,Ch6,T. OVER
 05-09-17,02:12:04,Ch6,T. OVER
 05-09-17,02:13:04,Ch6,T. OVER
 05-09-17,02:14:04,Ch6,T. OVER
 05-09-17,02:15:04,Ch6,T. OVER
 05-09-17,02:16:04,Ch6,T. OVER
 05-09-17,02:17:04,Ch6,T. OVER
 05-09-17,02:18:04,Ch6,T. OVER
 05-09-17,02:19:05,Ch6,T. OVER
 05-09-17,02:20:05,Ch6,T. OVER
 05-09-17,02:21:05,Ch6,T. OVER
 05-09-17,02:22:05,Ch6,T. OVER
 05-09-17,02:23:05,Ch6,T. OVER
 05-09-17,02:24:05,Ch6,T. OVER
 05-09-17,02:25:05,Ch6,T. OVER
 05-09-17,02:26:06,Ch6,T. OVER
 05-09-17,02:27:06,Ch6,T. OVER
 05-09-17,02:28:06,Ch6,T. OVER
 05-09-17,02:29:06,Ch6,T. OVER
 05-09-17,02:30:06,Ch6,T. OVER
 05-09-17,02:31:06,Ch6,T. OVER
 05-09-17,02:32:06,Ch6,T. OVER
 05-09-17,02:33:06,Ch6,T. OVER
 05-09-17,02:34:06,Ch6,T. OVER
 05-09-17,02:35:06,Ch6,T. OVER
 05-09-17,02:36:06,Ch6,T. OVER
 05-09-17,02:37:07,Ch6,T. OVER
 05-09-17,02:38:07,Ch6,T. OVER
 05-09-17,02:39:07,Ch6,T. OVER
 05-09-17,02:40:07,Ch6,T. OVER
 05-09-17,02:41:07,Ch6,T. OVER
 05-09-17,02:42:08,Ch6,T. OVER
 05-09-17,02:43:08,Ch6,T. OVER
 05-09-17,02:44:08,Ch6,T. OVER
 05-09-17,02:45:08,Ch6,T. OVER
 05-09-17,02:46:08,Ch6,T. OVER
 05-09-17,02:47:08,Ch6,T. OVER
 05-09-17,02:48:08,Ch6,T. OVER
 05-09-17,02:49:08,Ch6,T. OVER
 05-09-17,02:50:08,Ch6,T. OVER
 05-09-17,02:51:08,Ch6,T. OVER
 05-09-17,02:52:09,Ch6,T. OVER
 05-09-17,02:53:09,Ch6,T. OVER
 05-09-17,02:54:09,Ch6,T. OVER
 05-09-17,02:55:09,Ch6,T. OVER
 05-09-17,02:56:10,Ch6,T. OVER
 05-09-17,02:57:10,Ch6,T. OVER
 05-09-17,02:58:10,Ch6,T. OVER
 05-09-17,02:59:10,Ch6,T. OVER
 05-09-17,03:00:10,Ch6,T. OVER
 05-09-17,03:01:10,Ch6,T. OVER
 05-09-17,03:02:10,Ch6,T. OVER
 05-09-17,03:03:10,Ch6,T. OVER
 05-09-17,03:04:10,Ch6,T. OVER
 05-09-17,03:05:11,Ch6,T. OVER
 05-09-17,03:06:11,Ch6,T. OVER
 05-09-17,03:07:11,Ch6,T. OVER
 05-09-17,03:08:11,Ch6,T. OVER
 05-09-17,03:09:12,Ch6,T. OVER
 05-09-17,03:10:12,Ch6,T. OVER
 05-09-17,03:11:12,Ch6,T. OVER
 05-09-17,03:12:12,Ch6,T. OVER
 05-09-17,03:13:12,Ch6,T. OVER
 05-09-17,03:14:12,Ch6,T. OVER
 05-09-17,03:15:12,Ch6,T. OVER
 05-09-17,03:16:12,Ch6,T. OVER
 05-09-17,03:17:13,Ch6,T. OVER
 05-09-17,03:18:13,Ch6,T. OVER
 05-09-17,03:19:13,Ch6,T. OVER
 05-09-17,03:20:13,Ch6,T. OVER
 05-09-17,03:21:13,Ch6,T. OVER
