20-05-17,00:00:53,CH1,P1  ,1, 6.34E-6,0,1,CH2,P2  ,1, 1.02E-1,0,1,CH3,P3  ,1, 1.40E+1,0,1,CH4,P4  ,1, 4.80E+1,0,1,CH5,P5  ,1, 8.36E+2,0,1,CH6,P6,1, 5.01E-4,1,1,
20-05-17,00:01:54,CH1,P1  ,1, 6.34E-6,0,1,CH2,P2  ,1, 1.02E-1,0,1,CH3,P3  ,1, 1.40E+1,0,1,CH4,P4  ,1, 4.80E+1,0,1,CH5,P5  ,1, 8.37E+2,0,1,CH6,P6,1, 5.01E-4,1,1,
20-05-17,00:02:54,CH1,P1  ,1, 6.32E-6,0,1,CH2,P2  ,1, 1.02E-1,0,1,CH3,P3  ,1, 1.40E+1,0,1,CH4,P4  ,1, 4.80E+1,0,1,CH5,P5  ,1, 8.35E+2,0,1,CH6,P6,1, 5.01E-4,1,1,
20-05-17,00:03:54,CH1,P1  ,1, 6.33E-6,0,1,CH2,P2  ,1, 1.02E-1,0,1,CH3,P3  ,1, 1.40E+1,0,1,CH4,P4  ,1, 4.80E+1,0,1,CH5,P5  ,1, 8.37E+2,0,1,CH6,P6,1, 5.01E-4,1,1,
20-05-17,00:04:54,CH1,P1  ,1, 6.32E-6,0,1,CH2,P2  ,1, 1.02E-1,0,1,CH3,P3  ,1, 1.40E+1,0,1,CH4,P4  ,1, 4.80E+1,0,1,CH5,P5  ,1, 8.37E+2,0,1,CH6,P6,1, 5.01E-4,1,1,
20-05-17,00:05:54,CH1,P1  ,1, 6.52E-6,0,1,CH2,P2  ,1, 1.02E-1,0,1,CH3,P3  ,1, 1.50E+1,0,1,CH4,P4  ,1, 4.80E+1,0,1,CH5,P5  ,1, 8.38E+2,0,1,CH6,P6,1, 5.01E-4,1,1,
20-05-17,00:06:54,CH1,P1  ,1, 6.48E-6,0,1,CH2,P2  ,1, 1.02E-1,0,1,CH3,P3  ,1, 1.40E+1,0,1,CH4,P4  ,1, 4.80E+1,0,1,CH5,P5  ,1, 8.38E+2,0,1,CH6,P6,1, 5.01E-4,1,1,
20-05-17,00:07:54,CH1,P1  ,1, 6.44E-6,0,1,CH2,P2  ,1, 1.02E-1,0,1,CH3,P3  ,1, 1.40E+1,0,1,CH4,P4  ,1, 4.80E+1,0,1,CH5,P5  ,1, 8.36E+2,0,1,CH6,P6,1, 5.01E-4,1,1,
20-05-17,00:08:54,CH1,P1  ,1, 6.44E-6,0,1,CH2,P2  ,1, 1.02E-1,0,1,CH3,P3  ,1, 1.40E+1,0,1,CH4,P4  ,1, 4.80E+1,0,1,CH5,P5  ,1, 8.38E+2,0,1,CH6,P6,1, 5.01E-4,1,1,
20-05-17,00:09:54,CH1,P1  ,1, 6.44E-6,0,1,CH2,P2  ,1, 1.02E-1,0,1,CH3,P3  ,1, 1.40E+1,0,1,CH4,P4  ,1, 4.80E+1,0,1,CH5,P5  ,1, 8.38E+2,0,1,CH6,P6,1, 5.01E-4,1,1,
20-05-17,00:10:54,CH1,P1  ,1, 6.42E-6,0,1,CH2,P2  ,1, 1.02E-1,0,1,CH3,P3  ,1, 1.50E+1,0,1,CH4,P4  ,1, 4.80E+1,0,1,CH5,P5  ,1, 8.38E+2,0,1,CH6,P6,1, 5.01E-4,1,1,
20-05-17,00:11:55,CH1,P1  ,1, 6.40E-6,0,1,CH2,P2  ,1, 1.02E-1,0,1,CH3,P3  ,1, 1.50E+1,0,1,CH4,P4  ,1, 4.80E+1,0,1,CH5,P5  ,1, 8.37E+2,0,1,CH6,P6,1, 5.01E-4,1,1,
20-05-17,00:12:55,CH1,P1  ,1, 6.41E-6,0,1,CH2,P2  ,1, 1.02E-1,0,1,CH3,P3  ,1, 1.50E+1,0,1,CH4,P4  ,1, 4.80E+1,0,1,CH5,P5  ,1, 8.38E+2,0,1,CH6,P6,1, 5.01E-4,1,1,
20-05-17,00:13:55,CH1,P1  ,1, 6.40E-6,0,1,CH2,P2  ,1, 1.02E-1,0,1,CH3,P3  ,1, 1.50E+1,0,1,CH4,P4  ,1, 4.80E+1,0,1,CH5,P5  ,1, 8.36E+2,0,1,CH6,P6,1, 5.01E-4,1,1,
20-05-17,00:14:55,CH1,P1  ,1, 6.39E-6,0,1,CH2,P2  ,1, 1.02E-1,0,1,CH3,P3  ,1, 1.50E+1,0,1,CH4,P4  ,1, 4.80E+1,0,1,CH5,P5  ,1, 8.37E+2,0,1,CH6,P6,1, 5.01E-4,1,1,
20-05-17,00:15:55,CH1,P1  ,1, 6.39E-6,0,1,CH2,P2  ,1, 1.02E-1,0,1,CH3,P3  ,1, 1.40E+1,0,1,CH4,P4  ,1, 4.80E+1,0,1,CH5,P5  ,1, 8.36E+2,0,1,CH6,P6,1, 5.01E-4,1,1,
20-05-17,00:16:55,CH1,P1  ,1, 6.38E-6,0,1,CH2,P2  ,1, 1.02E-1,0,1,CH3,P3  ,1, 1.50E+1,0,1,CH4,P4  ,1, 4.80E+1,0,1,CH5,P5  ,1, 8.38E+2,0,1,CH6,P6,1, 5.01E-4,1,1,
20-05-17,00:17:56,CH1,P1  ,1, 6.38E-6,0,1,CH2,P2  ,1, 1.02E-1,0,1,CH3,P3  ,1, 1.50E+1,0,1,CH4,P4  ,1, 4.80E+1,0,1,CH5,P5  ,1, 8.38E+2,0,1,CH6,P6,1, 5.01E-4,1,1,
